,appointments,occupied_beds,capacity_beds,occupancy_rate,on_shift,hour,dow,month,is_weekend,appt_lag_1,occ_lag_1,appt_lag_2,occ_lag_2,appt_lag_3,occ_lag_3,appt_lag_6,occ_lag_6,appt_lag_12,occ_lag_12,appt_lag_24,occ_lag_24,appt_rolling_6,occ_rolling_6,y_inflow_next,y_occ_next,y_surge_next
2018-01-07 06:00:00+00:00,0,63,1000,0.063,0.0,6,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,21.0,0.063,0.0,0.058,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 07:00:00+00:00,0,63,1000,0.063,0.0,7,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 08:00:00+00:00,0,63,1000,0.063,0.0,8,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 09:00:00+00:00,0,63,1000,0.063,0.0,9,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 10:00:00+00:00,0,63,1000,0.063,0.0,10,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 11:00:00+00:00,0,63,1000,0.063,0.0,11,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 12:00:00+00:00,0,63,1000,0.063,0.0,12,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,21.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 13:00:00+00:00,0,63,1000,0.063,0.0,13,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 14:00:00+00:00,0,63,1000,0.063,0.0,14,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 15:00:00+00:00,0,63,1000,0.063,0.0,15,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 16:00:00+00:00,0,63,1000,0.063,0.0,16,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 17:00:00+00:00,0,63,1000,0.063,0.0,17,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 18:00:00+00:00,0,63,1000,0.063,0.0,18,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 19:00:00+00:00,0,63,1000,0.063,0.0,19,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 20:00:00+00:00,0,63,1000,0.063,0.0,20,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 21:00:00+00:00,0,63,1000,0.063,0.0,21,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 22:00:00+00:00,0,63,1000,0.063,0.0,22,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,0.0,0.063,0
2018-01-07 23:00:00+00:00,0,63,1000,0.063,0.0,23,6,1,1,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.058,0.0,0.063,8.0,0.071,0
2018-01-08 00:00:00+00:00,8,71,1000,0.071,0.0,0,0,1,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,21.0,0.063,1.3333333333333333,0.06433333333333333,0.0,0.071,0
2018-01-08 01:00:00+00:00,0,71,1000,0.071,0.0,1,0,1,0,8.0,0.071,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,1.3333333333333333,0.06566666666666666,0.0,0.071,0
2018-01-08 02:00:00+00:00,0,71,1000,0.071,0.0,2,0,1,0,0.0,0.071,8.0,0.071,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,1.3333333333333333,0.06699999999999999,0.0,0.071,0
2018-01-08 03:00:00+00:00,0,71,1000,0.071,0.0,3,0,1,0,0.0,0.071,0.0,0.071,8.0,0.071,0.0,0.063,0.0,0.063,0.0,0.063,1.3333333333333333,0.06833333333333332,0.0,0.071,0
2018-01-08 04:00:00+00:00,0,71,1000,0.071,0.0,4,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.063,0.0,0.063,1.3333333333333333,0.06966666666666667,0.0,0.071,0
2018-01-08 05:00:00+00:00,0,71,1000,0.071,0.0,5,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.063,0.0,0.063,1.3333333333333333,0.071,0.0,0.071,0
2018-01-08 06:00:00+00:00,0,71,1000,0.071,0.0,6,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,8.0,0.071,0.0,0.063,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 07:00:00+00:00,0,71,1000,0.071,0.0,7,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 08:00:00+00:00,0,71,1000,0.071,0.0,8,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 09:00:00+00:00,0,71,1000,0.071,0.0,9,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 10:00:00+00:00,0,71,1000,0.071,0.0,10,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 11:00:00+00:00,0,71,1000,0.071,0.0,11,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 12:00:00+00:00,0,71,1000,0.071,0.0,12,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,8.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 13:00:00+00:00,0,71,1000,0.071,0.0,13,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 14:00:00+00:00,0,71,1000,0.071,0.0,14,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 15:00:00+00:00,0,71,1000,0.071,0.0,15,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 16:00:00+00:00,0,71,1000,0.071,0.0,16,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 17:00:00+00:00,0,71,1000,0.071,0.0,17,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 18:00:00+00:00,0,71,1000,0.071,0.0,18,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 19:00:00+00:00,0,71,1000,0.071,0.0,19,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 20:00:00+00:00,0,71,1000,0.071,0.0,20,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 21:00:00+00:00,0,71,1000,0.071,0.0,21,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 22:00:00+00:00,0,71,1000,0.071,0.0,22,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,0.0,0.071,0
2018-01-08 23:00:00+00:00,0,71,1000,0.071,0.0,23,0,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.063,0.0,0.071,11.0,0.077,0
2018-01-09 00:00:00+00:00,11,77,1000,0.077,0.0,0,1,1,0,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,8.0,0.071,1.8333333333333333,0.072,0.0,0.077,0
2018-01-09 01:00:00+00:00,0,77,1000,0.077,0.0,1,1,1,0,11.0,0.077,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,1.8333333333333333,0.073,0.0,0.077,0
2018-01-09 02:00:00+00:00,0,77,1000,0.077,0.0,2,1,1,0,0.0,0.077,11.0,0.077,0.0,0.071,0.0,0.071,0.0,0.071,0.0,0.071,1.8333333333333333,0.074,0.0,0.077,0
2018-01-09 03:00:00+00:00,0,77,1000,0.077,0.0,3,1,1,0,0.0,0.077,0.0,0.077,11.0,0.077,0.0,0.071,0.0,0.071,0.0,0.071,1.8333333333333333,0.075,0.0,0.077,0
2018-01-09 04:00:00+00:00,0,77,1000,0.077,0.0,4,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.071,0.0,0.071,1.8333333333333333,0.076,0.0,0.077,0
2018-01-09 05:00:00+00:00,0,77,1000,0.077,0.0,5,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.071,0.0,0.071,1.8333333333333333,0.077,0.0,0.077,0
2018-01-09 06:00:00+00:00,0,77,1000,0.077,0.0,6,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,11.0,0.077,0.0,0.071,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 07:00:00+00:00,0,77,1000,0.077,0.0,7,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 08:00:00+00:00,0,77,1000,0.077,0.0,8,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 09:00:00+00:00,0,77,1000,0.077,0.0,9,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 10:00:00+00:00,0,77,1000,0.077,0.0,10,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 11:00:00+00:00,0,77,1000,0.077,0.0,11,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 12:00:00+00:00,0,77,1000,0.077,0.0,12,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,11.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 13:00:00+00:00,0,77,1000,0.077,0.0,13,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 14:00:00+00:00,0,77,1000,0.077,0.0,14,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 15:00:00+00:00,0,77,1000,0.077,0.0,15,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 16:00:00+00:00,0,77,1000,0.077,0.0,16,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 17:00:00+00:00,0,77,1000,0.077,0.0,17,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 18:00:00+00:00,0,77,1000,0.077,0.0,18,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 19:00:00+00:00,0,77,1000,0.077,0.0,19,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 20:00:00+00:00,0,77,1000,0.077,0.0,20,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 21:00:00+00:00,0,77,1000,0.077,0.0,21,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 22:00:00+00:00,0,77,1000,0.077,0.0,22,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,0.0,0.077,0
2018-01-09 23:00:00+00:00,0,77,1000,0.077,0.0,23,1,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.071,0.0,0.077,11.0,0.081,0
2018-01-10 00:00:00+00:00,11,81,1000,0.081,0.0,0,2,1,0,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,11.0,0.077,1.8333333333333333,0.07766666666666666,0.0,0.081,0
2018-01-10 01:00:00+00:00,0,81,1000,0.081,0.0,1,2,1,0,11.0,0.081,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,1.8333333333333333,0.07833333333333334,0.0,0.081,0
2018-01-10 02:00:00+00:00,0,81,1000,0.081,0.0,2,2,1,0,0.0,0.081,11.0,0.081,0.0,0.077,0.0,0.077,0.0,0.077,0.0,0.077,1.8333333333333333,0.079,0.0,0.081,0
2018-01-10 03:00:00+00:00,0,81,1000,0.081,0.0,3,2,1,0,0.0,0.081,0.0,0.081,11.0,0.081,0.0,0.077,0.0,0.077,0.0,0.077,1.8333333333333333,0.07966666666666666,0.0,0.081,0
2018-01-10 04:00:00+00:00,0,81,1000,0.081,0.0,4,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.077,0.0,0.077,1.8333333333333333,0.08033333333333333,0.0,0.081,0
2018-01-10 05:00:00+00:00,0,81,1000,0.081,0.0,5,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.077,0.0,0.077,1.8333333333333333,0.081,0.0,0.081,0
2018-01-10 06:00:00+00:00,0,81,1000,0.081,0.0,6,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,11.0,0.081,0.0,0.077,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 07:00:00+00:00,0,81,1000,0.081,0.0,7,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 08:00:00+00:00,0,81,1000,0.081,0.0,8,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 09:00:00+00:00,0,81,1000,0.081,0.0,9,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 10:00:00+00:00,0,81,1000,0.081,0.0,10,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 11:00:00+00:00,0,81,1000,0.081,0.0,11,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 12:00:00+00:00,0,81,1000,0.081,0.0,12,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,11.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 13:00:00+00:00,0,81,1000,0.081,0.0,13,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 14:00:00+00:00,0,81,1000,0.081,0.0,14,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 15:00:00+00:00,0,81,1000,0.081,0.0,15,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 16:00:00+00:00,0,81,1000,0.081,0.0,16,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 17:00:00+00:00,0,81,1000,0.081,0.0,17,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 18:00:00+00:00,0,81,1000,0.081,0.0,18,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 19:00:00+00:00,0,81,1000,0.081,0.0,19,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 20:00:00+00:00,0,81,1000,0.081,0.0,20,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 21:00:00+00:00,0,81,1000,0.081,0.0,21,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 22:00:00+00:00,0,81,1000,0.081,0.0,22,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,0.0,0.081,0
2018-01-10 23:00:00+00:00,0,81,1000,0.081,0.0,23,2,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.077,0.0,0.081,17.0,0.091,0
2018-01-11 00:00:00+00:00,17,91,1000,0.091,0.0,0,3,1,0,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,11.0,0.081,2.8333333333333335,0.08266666666666667,0.0,0.091,0
2018-01-11 01:00:00+00:00,0,91,1000,0.091,0.0,1,3,1,0,17.0,0.091,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,2.8333333333333335,0.08433333333333333,0.0,0.091,0
2018-01-11 02:00:00+00:00,0,91,1000,0.091,0.0,2,3,1,0,0.0,0.091,17.0,0.091,0.0,0.081,0.0,0.081,0.0,0.081,0.0,0.081,2.8333333333333335,0.08600000000000001,0.0,0.091,0
2018-01-11 03:00:00+00:00,0,91,1000,0.091,0.0,3,3,1,0,0.0,0.091,0.0,0.091,17.0,0.091,0.0,0.081,0.0,0.081,0.0,0.081,2.8333333333333335,0.08766666666666667,0.0,0.091,0
2018-01-11 04:00:00+00:00,0,91,1000,0.091,0.0,4,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.081,0.0,0.081,2.8333333333333335,0.08933333333333333,0.0,0.091,0
2018-01-11 05:00:00+00:00,0,91,1000,0.091,0.0,5,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.081,0.0,0.081,2.8333333333333335,0.091,0.0,0.091,0
2018-01-11 06:00:00+00:00,0,91,1000,0.091,0.0,6,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,17.0,0.091,0.0,0.081,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 07:00:00+00:00,0,91,1000,0.091,0.0,7,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 08:00:00+00:00,0,91,1000,0.091,0.0,8,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 09:00:00+00:00,0,91,1000,0.091,0.0,9,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 10:00:00+00:00,0,91,1000,0.091,0.0,10,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 11:00:00+00:00,0,91,1000,0.091,0.0,11,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 12:00:00+00:00,0,91,1000,0.091,0.0,12,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,17.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 13:00:00+00:00,0,91,1000,0.091,0.0,13,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 14:00:00+00:00,0,91,1000,0.091,0.0,14,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 15:00:00+00:00,0,91,1000,0.091,0.0,15,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 16:00:00+00:00,0,91,1000,0.091,0.0,16,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 17:00:00+00:00,0,91,1000,0.091,0.0,17,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 18:00:00+00:00,0,91,1000,0.091,0.0,18,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 19:00:00+00:00,0,91,1000,0.091,0.0,19,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 20:00:00+00:00,0,91,1000,0.091,0.0,20,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 21:00:00+00:00,0,91,1000,0.091,0.0,21,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 22:00:00+00:00,0,91,1000,0.091,0.0,22,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,0.0,0.091,0
2018-01-11 23:00:00+00:00,0,91,1000,0.091,0.0,23,3,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.081,0.0,0.091,16.0,0.088,0
2018-01-12 00:00:00+00:00,16,88,1000,0.088,0.0,0,4,1,0,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,17.0,0.091,2.6666666666666665,0.09049999999999998,0.0,0.088,0
2018-01-12 01:00:00+00:00,0,88,1000,0.088,0.0,1,4,1,0,16.0,0.088,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,2.6666666666666665,0.09000000000000001,0.0,0.088,0
2018-01-12 02:00:00+00:00,0,88,1000,0.088,0.0,2,4,1,0,0.0,0.088,16.0,0.088,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,2.6666666666666665,0.08949999999999998,0.0,0.088,0
2018-01-12 03:00:00+00:00,0,88,1000,0.088,0.0,3,4,1,0,0.0,0.088,0.0,0.088,16.0,0.088,0.0,0.091,0.0,0.091,0.0,0.091,2.6666666666666665,0.08900000000000001,0.0,0.088,0
2018-01-12 04:00:00+00:00,0,88,1000,0.088,0.0,4,4,1,0,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.091,0.0,0.091,0.0,0.091,2.6666666666666665,0.08849999999999998,0.0,0.088,0
2018-01-12 05:00:00+00:00,0,88,1000,0.088,0.0,5,4,1,0,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.091,0.0,0.091,0.0,0.091,2.6666666666666665,0.088,0.0,0.088,0
2018-01-12 06:00:00+00:00,0,88,1000,0.088,0.0,6,4,1,0,0.0,0.088,0.0,0.088,0.0,0.088,16.0,0.088,0.0,0.091,0.0,0.091,0.0,0.088,0.0,0.088,0
2018-01-12 07:00:00+00:00,0,88,1000,0.088,0.0,7,4,1,0,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.091,0.0,0.091,0.0,0.088,0.0,0.088,0
2018-01-12 08:00:00+00:00,0,88,1000,0.088,0.0,8,4,1,0,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.091,0.0,0.091,0.0,0.088,0.0,0.088,0
2018-01-12 09:00:00+00:00,0,88,1000,0.088,0.0,9,4,1,0,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.091,0.0,0.091,0.0,0.088,0.0,0.088,0
2018-01-12 10:00:00+00:00,0,88,1000,0.088,0.0,10,4,1,0,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.091,0.0,0.091,0.0,0.088,0.0,0.088,0
2018-01-12 11:00:00+00:00,0,88,1000,0.088,0.0,11,4,1,0,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.091,0.0,0.091,0.0,0.088,0.0,0.088,0
2018-01-12 12:00:00+00:00,0,88,1000,0.088,0.0,12,4,1,0,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.088,16.0,0.088,0.0,0.091,0.0,0.088,0.0,0.088,0
2018-01-12 13:00:00+00:00,0,88,1000,0.088,0.0,13,4,1,0,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.088,0.0,0.091,0.0,0.088,0.0,0.088,0
